# TriggerType: TRIGGER_SECOND
#-----
10:14:15.876	13	0.0034965034965034965	7	0	55	0	0	0	462	7	0	0	26	26	0	0	0	7	286	0	0	0	0	0	0	0	0	0	0	0	
10:14:16.876	14	0.0034965034965034965	7	0	55	0	0	0	462	7	0	0	26	26	0	0	0	7	286	0	0	0	0	0	0	0	0	0	0	0	
10:14:17.877	15	0.0037429819089207735	8	1	68	13	0	0	888	12	0	0	26	26	0	0	0	8	407	426	5	0	0	0	0	0	0	0	1	121	
10:14:18.877	16	0.0056144728633811605	15	7	129	61	0	0	890	15	0	0	78	78	0	0	0	15	470	2	3	0	0	52	52	0	0	0	7	63	
10:14:19.877	17	0.0056144728633811605	15	0	170	41	0	0	890	15	0	0	131	131	0	0	0	15	470	0	0	0	0	53	53	0	0	0	0	0	
10:14:20.878	18	0.0056144728633811605	15	0	170	0	0	0	890	15	0	0	131	131	0	0	0	15	470	0	0	0	0	0	0	0	0	0	0	0	
10:14:21.878	19	0.0056144728633811605	15	0	170	0	0	0	890	15	0	0	131	131	0	0	0	15	470	0	0	0	0	0	0	0	0	0	0	0	
10:14:22.878	20	0.005311443746982134	16	1	186	16	0	0	1449	22	0	0	131	131	0	0	0	16	540	559	7	0	0	0	0	0	0	0	1	70	
10:14:23.878	21	0.009174311926605505	29	13	285	99	0	0	1534	30	0	0	238	238	0	0	0	29	689	85	8	0	0	107	107	0	0	0	13	149	
10:14:24.878	22	0.012071463061323033	30	1	489	204	0	0	1534	30	0	0	508	508	0	0	0	30	689	0	0	0	0	270	270	0	0	0	1	0	
10:14:25.878	23	0.012071463061323033	30	0	516	27	0	0	1534	30	0	0	539	539	0	0	0	30	689	0	0	0	0	31	31	0	0	0	0	0	
10:14:26.878	24	0.012071463061323033	30	0	516	0	0	0	1534	30	0	0	539	539	0	0	0	30	689	0	0	0	0	0	0	0	0	0	0	0	
10:14:27.879	25	0.00975800156128025	31	1	527	11	0	0	2171	34	0	0	539	539	0	0	0	31	722	637	4	0	0	0	0	0	0	0	1	33	
10:14:28.879	26	0.01717408274785324	53	22	676	149	0	0	2464	55	0	0	715	715	0	0	0	53	918	293	21	0	0	176	176	0	0	0	22	196	
10:14:29.878	27	0.02029664324746292	56	3	1032	356	0	0	2464	56	0	0	1572	1572	0	0	0	56	932	0	1	0	0	857	857	0	0	0	3	14	
10:14:30.878	28	0.0234192037470726	56	0	1213	181	0	0	2464	56	0	0	1927	1927	0	0	0	56	932	0	0	0	0	355	355	0	0	0	0	0	
10:14:31.878	29	0.0234192037470726	56	0	1215	2	0	0	2464	56	0	0	1929	1929	0	0	0	56	932	0	0	0	0	2	2	0	0	0	0	0	
10:14:32.878	30	0.018330605564648116	56	0	1221	6	0	0	3177	59	0	0	1929	1929	0	0	0	56	938	713	3	0	0	0	0	0	0	0	0	6	
10:14:33.879	31	0.03404255319148936	85	29	1407	186	0	0	3593	94	0	0	2112	2112	0	0	0	85	1149	416	35	0	0	183	183	0	0	0	29	211	
10:14:34.878	32	0.044844517184942714	98	13	1972	565	0	0	3593	98	0	0	3947	3947	0	0	0	98	1183	0	4	0	0	1835	1835	0	0	0	13	34	
10:14:35.878	33	0.06873977086743044	98	0	2640	668	0	0	3593	98	0	0	5798	5798	0	0	0	98	1183	0	0	0	0	1851	1851	0	0	0	0	0	
10:14:36.879	34	0.07364975450081833	98	0	2715	75	0	0	3593	98	0	0	5917	5917	0	0	0	98	1183	0	0	0	0	119	119	0	0	0	0	0	
10:14:37.878	35	0.05744562186279978	98	0	2721	6	0	0	4299	101	0	0	5917	5917	0	0	0	98	1184	706	3	0	0	0	0	0	0	0	0	1	
10:14:38.879	36	0.07166759620747351	133	35	2937	216	0	0	4822	141	0	0	6179	6179	0	0	0	133	1383	523	40	0	0	262	262	0	0	0	35	199	
10:14:39.878	37	0.08895705521472393	155	22	3730	793	0	0	4837	155	0	0	9366	9366	0	0	0	155	1427	15	14	0	0	3187	3187	0	0	0	22	44	
10:14:40.878	38	0.11851645287228109	155	0	4830	1100	0	0	4837	155	0	0	13783	13783	0	0	0	155	1427	0	0	0	0	4417	4417	0	0	0	0	0	
10:14:41.878	39	0.13134411600669268	155	0	5046	216	0	0	4837	155	0	0	14568	14568	0	0	0	155	1427	0	0	0	0	785	785	0	0	0	0	0	
10:14:42.878	40	0.10994891753831185	155	0	5052	6	0	0	5495	157	0	0	14571	14571	0	0	0	155	1428	658	2	0	0	3	3	0	0	0	0	1	
10:14:43.878	41	0.12454390659207006	191	36	5280	228	0	0	6097	206	0	0	14791	14791	0	0	0	191	1600	602	49	0	0	220	220	0	0	0	36	172	
10:14:44.878	42	0.14278764290926782	230	38	6097	815	0	0	6136	232	0	0	19135	19135	0	0	0	230	1644	37	26	0	0	4344	4344	0	0	0	38	43	
10:14:45.878	43	0.17343711992216007	232	2	7787	1690	0	0	6136	232	0	0	28798	28798	0	0	0	232	1644	0	0	0	0	9663	9663	0	0	0	2	0	
10:14:46.879	44	0.20043784967161274	232	0	8447	660	0	0	6136	232	0	0	31906	31906	0	0	0	232	1644	0	0	0	0	3108	3108	0	0	0	0	0	
10:14:47.878	45	0.16236003445305772	232	0	8502	55	0	0	6710	232	0	0	32094	32094	0	0	0	232	1644	574	0	0	0	188	188	0	0	0	0	0	
10:14:48.879	46	0.1838931955211025	275	43	8833	331	0	0	7284	297	0	0	32299	32299	0	0	0	275	1778	574	65	0	0	205	205	0	0	0	43	134	
10:14:49.878	47	0.20844099913867356	319	44	10055	1222	0	0	7336	321	0	0	38942	38942	0	0	0	319	1822	52	24	0	0	6643	6643	0	0	0	44	44	
10:14:50.879	48	0.2517226528854436	321	2	12313	2258	0	0	7336	321	0	0	53607	53607	0	0	0	321	1822	0	0	0	0	14665	14665	0	0	0	2	0	
10:14:51.878	49	0.3008182601205857	321	0	13499	1186	0	0	7336	321	0	0	60033	60033	0	0	0	321	1822	0	0	0	0	6426	6426	0	0	0	0	0	
10:14:52.878	50	0.2544858190237314	321	0	13608	109	0	0	7812	321	0	0	60354	60354	0	0	0	321	1822	476	0	0	0	321	321	0	0	0	0	0	
10:14:53.878	51	0.2674126953501833	348	27	13805	197	0	0	8412	374	0	0	60488	60488	0	0	0	348	1879	600	53	0	0	134	134	0	0	0	27	57	
10:14:54.878	52	0.2946170171715223	410	62	14791	986	0	0	8513	414	0	0	66578	66578	0	0	0	410	1952	101	40	0	0	6090	6090	0	0	0	62	73	
10:14:55.878	53	0.33166120007717537	417	7	17033	2242	0	0	8514	417	0	0	85528	85528	0	0	0	417	1954	1	3	0	0	18950	18950	0	0	0	7	2	
10:14:56.878	54	0.3831757669303492	417	0	18896	1863	0	0	8514	417	0	0	97978	97978	0	0	0	417	1954	0	0	0	0	12450	12450	0	0	0	0	0	
10:14:57.878	55	0.3972602739726027	417	0	19250	354	0	0	8787	417	0	0	99976	99976	0	0	0	417	1954	273	0	0	0	1998	1998	0	0	0	0	0	
10:14:58.878	56	0.40497781207794714	431	14	19357	107	0	0	9130	445	0	0	100068	100068	0	0	0	431	1993	343	28	0	0	92	92	0	0	0	14	39	
10:14:59.878	57	0.4221493343623384	474	43	19830	473	0	0	9193	475	0	0	103295	103295	0	0	0	474	2025	63	30	0	0	3227	3227	0	0	0	43	32	
10:15:00.878	58	0.4441443179625699	476	2	21334	1504	0	0	9193	476	0	0	116005	116005	0	0	0	476	2027	0	1	0	0	12710	12710	0	0	0	2	2	
10:15:01.878	59	0.49565888481574377	476	0	23107	1773	0	0	9193	476	0	0	126374	126374	0	0	0	476	2027	0	0	0	0	10369	10369	0	0	0	0	0	
10:15:02.878	60	0.5166891761528073	476	0	23634	527	0	0	9346	476	0	0	127909	127909	0	0	0	476	2027	153	0	0	0	1535	1535	0	0	0	0	0	
10:15:03.879	61	0.5195832529423114	483	7	23684	50	0	0	9545	490	0	0	127936	127936	0	0	0	483	2047	199	14	0	0	27	27	0	0	0	7	20	
10:15:04.878	62	0.5276866679529231	505	22	23882	198	0	0	9576	507	0	0	129564	129564	0	0	0	505	2067	31	17	0	0	1628	1628	0	0	0	22	20	
10:15:05.878	63	0.5442793748794135	509	4	24502	620	0	0	9576	509	0	0	137554	137554	0	0	0	509	2067	0	2	0	0	7990	7990	0	0	0	4	0	
10:15:06.878	64	0.5683966814586147	509	0	25130	628	0	0	9576	509	0	0	143542	143542	0	0	0	509	2067	0	0	0	0	5988	5988	0	0	0	0	0	
10:15:07.878	65	0.5790082963534633	509	0	25306	176	0	0	9661	509	0	0	144611	144611	0	0	0	509	2067	85	0	0	0	1069	1069	0	0	0	0	0	
10:15:08.878	66	0.5807447424271658	509	0	25331	25	0	0	9777	516	0	0	144648	144648	0	0	0	509	2075	116	7	0	0	37	37	0	0	0	0	8	
10:15:09.878	67	0.5876905267219756	528	19	25466	135	0	0	9790	529	0	0	145138	145138	0	0	0	528	2087	13	13	0	0	490	490	0	0	0	19	12	
10:15:10.878	68	0.5956010032799537	529	1	25780	314	0	0	9790	529	0	0	149003	149003	0	0	0	529	2087	0	0	0	0	3865	3865	0	0	0	1	0	
10:15:11.878	69	0.6123866486590778	529	0	26155	375	0	0	9790	529	0	0	154208	154208	0	0	0	529	2087	0	0	0	0	5205	5205	0	0	0	0	0	
10:15:12.878	70	0.6174030484275516	529	0	26222	67	0	0	9832	529	0	0	155183	155183	0	0	0	529	2087	42	0	0	0	975	975	0	0	0	0	0	
10:15:13.879	71	0.6189465560486205	529	0	26404	182	0	0	9894	533	0	0	155203	155203	0	0	0	529	2087	62	4	0	0	20	20	0	0	0	0	0	
10:15:14.879	72	0.6332240015435077	540	11	27139	735	0	0	9902	540	0	0	155608	155608	0	0	0	540	2096	8	7	0	0	405	405	0	0	0	11	9	
10:15:15.879	73	0.6442214933436233	540	0	27385	246	0	0	9902	540	0	0	158660	158660	0	0	0	540	2096	0	0	0	0	3052	3052	0	0	0	0	0	
10:15:16.879	74	0.6594636311016786	540	0	27601	216	0	0	9902	540	0	0	161034	161034	0	0	0	540	2096	0	0	0	0	2374	2374	0	0	0	0	0	
10:15:17.879	75	0.6596565695543122	540	0	27606	5	0	0	9920	540	0	0	161131	161131	0	0	0	540	2096	18	0	0	0	97	97	0	0	0	0	0	
10:15:18.879	76	0.6596565695543122	540	0	27606	0	0	0	9949	540	0	0	161131	161131	0	0	0	540	2096	29	0	0	0	0	0	0	0	0	0	0	
10:15:19.879	77	0.6625506463438163	547	7	27642	36	0	0	9957	547	0	0	161191	161191	0	0	0	547	2098	8	7	0	0	60	60	0	0	0	7	2	
10:15:20.879	78	0.6644800308701524	547	0	27678	36	0	0	9957	547	0	0	162684	162684	0	0	0	547	2098	0	0	0	0	1493	1493	0	0	0	0	0	
10:15:21.879	79	0.6696893690912599	547	0	27758	80	0	0	9957	547	0	0	164754	164754	0	0	0	547	2098	0	0	0	0	2070	2070	0	0	0	0	0	
10:15:22.879	80	0.6718116920702296	547	0	27785	27	0	0	9961	547	0	0	164953	164953	0	0	0	547	2098	4	0	0	0	199	199	0	0	0	0	0	
10:15:23.880	81	0.6718116920702296	547	0	27785	0	0	0	9967	547	0	0	164953	164953	0	0	0	547	2098	6	0	0	0	0	0	0	0	0	0	0	
10:15:24.880	82	0.672583445880764	549	2	27799	14	0	0	9970	549	0	0	164961	164961	0	0	0	549	2098	3	2	0	0	8	8	0	0	0	2	0	
10:15:25.880	83	0.6735481381439321	549	0	27830	31	0	0	9970	549	0	0	165256	165256	0	0	0	549	2098	0	0	0	0	295	295	0	0	0	0	0	
10:15:26.880	84	0.6764422149334363	549	0	28101	271	0	0	9970	549	0	0	165868	165868	0	0	0	549	2098	0	0	0	0	612	612	0	0	0	0	0	
10:15:27.880	85	0.6837738761335134	549	0	28431	330	0	0	9970	549	0	0	166066	166066	0	0	0	549	2098	0	0	0	0	198	198	0	0	0	0	0	
10:15:28.880	86	0.6853173837545823	549	0	28497	66	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	2	2	0	0	0	0	0	
10:15:29.880	87	0.6853173837545823	549	0	28501	4	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:30.880	88	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:31.880	89	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:32.881	90	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:33.880	91	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:34.880	92	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:35.881	93	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:36.880	94	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:37.881	95	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:38.881	96	0.6853173837545823	549	0	28501	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:39.881	97	0.6868608913756512	549	0	28618	117	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:40.882	98	0.7021030291337064	549	0	28946	328	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:41.882	99	0.7059617981863785	549	0	29048	102	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:42.882	100	0.7061547366390122	549	0	29049	1	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:43.882	101	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:44.882	102	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:45.883	103	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:46.883	104	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:47.883	105	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:48.883	106	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:49.883	107	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:50.883	108	0.7061547366390122	549	0	29049	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:51.883	109	0.7063476750916458	549	0	29059	10	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:52.883	110	0.7100135056916843	549	0	29215	156	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:53.883	111	0.7165734130812271	549	0	29358	143	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:54.883	112	0.7169592899864943	549	0	29372	14	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:55.883	113	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:56.883	114	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:57.883	115	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:58.883	116	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:15:59.883	117	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:00.884	118	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:01.883	119	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:02.884	120	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:03.884	121	0.7169592899864943	549	0	29372	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:04.884	122	0.7173451668917615	549	0	29382	10	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:05.884	123	0.7244838896392051	549	0	29540	158	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:06.884	124	0.7273779664287092	549	0	29635	95	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:07.884	125	0.7277638433339765	549	0	29640	5	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:08.884	126	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:09.884	127	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:10.885	128	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:11.885	129	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:12.885	130	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:13.885	131	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:14.885	132	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:15.885	133	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:16.886	134	0.7277638433339765	549	0	29640	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:17.886	135	0.7285355971445109	549	0	29661	21	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:18.885	136	0.7381825197761914	549	0	29868	207	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:19.885	137	0.7428130426393981	549	0	29964	96	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:20.886	138	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:21.886	139	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:22.886	140	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:23.886	141	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:24.886	142	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:25.886	143	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:26.886	144	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:27.886	145	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:28.887	146	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:29.886	147	0.7428130426393981	549	0	29964	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:30.887	148	0.7455141809762685	549	0	29993	29	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:31.887	149	0.7559328574184835	549	0	30197	204	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:32.887	150	0.7586339957553541	549	0	30229	32	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:33.887	151	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:34.888	152	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:35.887	153	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:36.887	154	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:37.887	155	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:38.887	156	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:39.887	157	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:40.887	158	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:41.887	159	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:42.888	160	0.7586339957553541	549	0	30229	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:43.887	161	0.759598688018522	549	0	30248	19	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:44.888	162	0.7628786417132934	549	0	30320	72	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:45.888	163	0.763071580165927	549	0	30322	2	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:46.888	164	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:47.887	165	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:48.887	166	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:49.887	167	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:50.888	168	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:51.888	169	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:52.889	170	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:53.889	171	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
10:16:54.890	172	0.763071580165927	549	0	30322	0	0	0	9970	549	0	0	166068	166068	0	0	0	549	2098	0	0	0	0	0	0	0	0	0	0	0	
