# TriggerType: TRIGGER_SECOND
#-----
#TimeStamp	Sec	Hth	Con	ConD	Fin	FinD	Data	DataD	Pkt	PktD
15:00:19.505	0	0.0	1	1	2	2	22731	22731	1079	1079	
15:00:20.505	1	1.9708316909735908E-4	1	0	4	2	22760	29	1080	1	
15:00:21.505	2	1.9708316909735908E-4	1	0	4	0	22760	0	1080	0	
15:00:22.505	3	1.9708316909735908E-4	1	0	4	0	22760	0	1080	0	
15:00:23.505	4	1.9708316909735908E-4	1	0	4	0	22760	0	1080	0	
15:00:24.505	5	1.9708316909735908E-4	2	1	6	2	52071	29311	2171	1091	
15:00:25.505	6	1.9708316909735908E-4	3	1	25	19	54762	2691	2434	263	
15:00:26.505	7	1.9708316909735908E-4	3	0	25	0	54762	0	2434	0	
15:00:27.505	8	1.9708316909735908E-4	3	0	25	0	54762	0	2434	0	
15:00:28.505	9	1.9708316909735908E-4	3	0	25	0	54762	0	2434	0	
15:00:29.505	10	1.9708316909735908E-4	4	1	28	3	88737	33975	3533	1099	
15:00:30.505	11	1.9708316909735908E-4	7	3	90	62	94885	6148	4005	472	
15:00:31.506	12	1.9708316909735908E-4	7	0	90	0	95050	165	4010	5	
15:00:32.506	13	1.9708316909735908E-4	7	0	90	0	95050	0	4010	0	
15:00:33.505	14	1.9708316909735908E-4	7	0	90	0	95050	0	4010	0	
15:00:34.505	15	1.9708316909735908E-4	8	1	93	3	130200	35150	5100	1090	
15:00:35.505	16	7.883326763894363E-4	15	7	209	116	145538	15338	5826	726	
15:00:36.505	17	9.854158454867955E-4	15	0	236	27	148435	2897	5875	49	
15:00:37.505	18	9.854158454867955E-4	15	0	236	0	148435	0	5875	0	
15:00:38.506	19	9.854158454867955E-4	15	0	236	0	148435	0	5875	0	
15:00:39.505	20	9.854158454867955E-4	16	1	238	2	183251	34816	6943	1068	
15:00:40.505	21	0.002364998029168309	29	13	418	180	212895	29644	7987	1044	
15:00:41.505	22	0.002562081198265668	30	1	565	147	232091	19196	8299	312	
