# TriggerType: TRIGGER_SECOND
#-----
#TimeStamp	Sec	Hth	Con	ConD	Fin	FinD	Data	DataD	Pkt	PktD
11:36:44.325	0	0.9856271777003485	-5	-5	0	0	952	952	32	32	
11:36:45.326	1	0.9860627177700348	-5	0	11	11	24986	24034	662	630	
11:36:46.325	2	0.9871515679442509	-5	0	148	137	588425	563439	8773	8111	
11:36:47.325	3	0.9871515679442509	-5	0	244	96	1850449	1262024	26553	17780	
11:36:48.326	4	0.9871515679442509	-5	0	246	2	1983384	132935	28448	1895	
11:36:49.326	5	0.9783998236720299	-10	-5	246	0	1984935	1551	28491	43	
11:36:50.326	6	0.9799426934097422	-10	0	265	19	2020602	35667	29286	795	
11:36:51.326	7	0.9810447432223937	-10	0	295	30	2270930	250328	33150	3864	
11:36:52.327	8	0.9810447432223937	-10	0	302	7	2423741	152811	35373	2223	
11:36:53.326	9	0.9810447432223937	-10	0	302	0	2450982	27241	35770	397	
11:36:54.326	10	0.971868720696584	-15	-5	303	1	2452450	1468	35806	36	
11:36:55.326	11	0.9727617771824068	-15	0	320	17	2506421	53971	36865	1059	
11:36:56.326	12	0.9734315695467738	-15	0	374	54	2717729	211308	40129	3264	
11:36:57.327	13	0.9781201160973432	-15	0	412	38	2880723	162994	42479	2350	
11:36:58.327	14	0.9783433802187989	-15	0	413	1	2903911	23188	42815	336	
11:36:59.327	15	0.968128390596745	-20	-5	414	1	2904979	1068	42851	36	
11:37:00.327	16	0.9685804701627486	-20	0	438	24	2942789	37810	43677	826	
11:37:01.327	17	0.9690325497287523	-20	0	486	48	3118214	175425	46450	2773	
11:37:02.327	18	0.9690325497287523	-20	0	493	7	3297521	179307	49057	2607	
11:37:03.327	19	0.9690325497287523	-20	0	493	0	3307719	10198	49207	150	
11:37:04.327	20	0.9622339208056764	-25	-5	500	7	3313951	6232	49311	104	
11:37:05.327	21	0.9642938887617304	-25	0	528	28	3409700	95749	50972	1661	
11:37:06.328	22	0.9645227740901808	-25	0	543	15	3571811	162111	53523	2551	
11:37:07.328	23	0.9645227740901808	-25	0	675	132	3912269	340458	58285	4762	
11:37:08.328	24	0.9652094300755322	-25	0	907	232	4600124	687855	67748	9463	
