# TriggerType: TRIGGER_SECOND
#-----
#TimeStamp	Sec	Hth	Con	ConD	Fin	FinD	Data	DataD	Pkt	PktD
11:49:13.919	0	0.9954288202002612	-5	-5	35	35	381984	381984	5112	5112	
11:49:14.919	1	0.9991292990857641	-5	0	66	31	813368	431384	10996	5884	
11:49:15.919	2	0.9993469743143231	-5	0	68	2	921604	108236	12816	1820	
11:49:16.919	3	0.9993469743143231	-5	0	68	0	922896	1292	12852	36	
11:49:17.919	4	0.9993469743143231	-5	0	68	0	922896	0	12852	0	
11:49:18.919	5	0.9894366197183099	-10	-5	100	32	994385	71489	13673	821	
11:49:19.919	6	0.9980193661971831	-10	0	189	89	1389706	395321	19046	5373	
11:49:20.919	7	0.9993397887323944	-10	0	196	7	1501889	112183	20929	1883	
11:49:21.919	8	0.9993397887323944	-10	0	196	0	1502953	1064	20953	24	
11:49:22.919	9	0.9993397887323944	-10	0	196	0	1503077	124	20957	4	
11:49:23.919	10	0.983957219251337	-15	-5	253	57	1598859	95782	22111	1154	
11:49:24.919	11	0.9975490196078431	-15	0	422	169	2513079	914220	34731	12620	
11:49:25.919	12	0.9993315508021391	-15	0	443	21	3127178	614099	43678	8947	
11:49:26.919	13	0.9993315508021391	-15	0	443	0	3136783	9605	43831	153	
11:49:27.919	14	0.9993315508021391	-15	0	443	0	3136783	0	43831	0	
11:49:28.920	15	0.989404869251578	-20	-5	474	31	3212814	76031	44722	891	
11:49:29.920	16	0.9990982867448152	-20	0	576	102	3652038	439224	50738	6016	
11:49:30.920	17	1.0	-20	0	581	5	3870535	218497	54151	3413	
11:49:31.921	18	1.0	-20	0	582	1	3888435	17900	54419	268	
11:49:32.920	19	1.0	-20	0	582	0	3888559	124	54423	4	
11:49:33.920	20	0.9920146018708647	-25	-5	608	26	3969511	80952	55383	960	
11:49:34.920	21	0.999771845767739	-25	0	681	73	4373196	403685	60912	5529	
11:49:35.920	22	1.0	-25	0	697	16	4571282	198086	64010	3098	
11:49:36.920	23	1.0	-25	0	739	42	5095586	524304	71214	7204	
11:49:37.920	24	1.0	-25	0	739	0	5635056	539470	78604	7390	
11:49:38.920	25	0.9905311778290993	-30	-5	767	28	5714456	79400	79544	940	
11:49:39.920	26	0.9990762124711317	-30	0	838	71	6085371	370915	84599	5055	
11:49:40.920	27	0.9997690531177829	-30	0	850	12	6193907	108536	86415	1816	
11:49:41.920	28	0.9997690531177829	-30	0	852	2	6194695	788	86435	20	
11:49:42.921	29	0.9997690531177829	-30	0	852	0	6194819	124	86439	4	
