# TriggerType: TRIGGER_SECOND
#-----
#TimeStamp	Sec	Hth	Con	ConD	Fin	FinD	Data	DataD	Pkt	PktD
16:14:17.245	0	1.0	0	0	0	0	0	0	0	0	
16:14:18.237	1	1.0	0	0	0	0	0	0	0	0	
16:14:19.237	2	1.0	0	0	0	0	0	0	0	0	
16:14:20.237	3	1.0	0	0	0	0	0	0	0	0	
16:14:21.237	4	1.0	0	0	0	0	0	0	0	0	
16:14:22.237	5	0.0	0	0	0	0	0	0	0	0	
16:14:23.238	6	0.0	0	0	2	2	10590	10590	322	322	
16:14:24.238	7	2.153316106804479E-4	1	1	5	3	16736	6146	508	186	
16:14:25.238	8	2.153316106804479E-4	2	1	8	3	16871	135	511	3	
16:14:26.238	9	2.153316106804479E-4	2	0	8	0	16871	0	511	0	
16:14:27.238	10	2.153316106804479E-4	2	0	8	0	16871	0	511	0	
16:14:28.240	11	2.153316106804479E-4	3	1	15	7	28571	11700	867	356	
16:14:29.241	12	2.153316106804479E-4	6	3	45	30	36281	7710	1077	210	
16:14:30.240	13	2.153316106804479E-4	7	1	52	7	36847	566	1087	10	
16:14:31.240	14	2.153316106804479E-4	7	0	52	0	36847	0	1087	0	
16:14:32.241	15	2.153316106804479E-4	7	0	52	0	36847	0	1087	0	
16:14:33.241	16	2.153316106804479E-4	7	0	58	6	49627	12780	1467	380	
16:14:34.242	17	8.613264427217916E-4	14	7	163	105	63854	14227	1790	323	
16:14:35.241	18	0.0010766580534022395	15	1	175	12	65265	1411	1817	27	
16:14:36.242	19	0.0010766580534022395	15	0	175	0	65265	0	1817	0	
16:14:37.242	20	0.0010766580534022395	15	0	175	0	65265	0	1817	0	
16:14:38.242	21	0.0010766580534022395	15	0	177	2	77778	12513	2194	377	
16:14:39.242	22	0.00409130060292851	27	12	337	160	99544	21766	2652	458	
16:14:40.242	23	0.005383290267011198	32	5	472	135	120687	21143	2975	323	
16:14:41.242	24	0.005813953488372093	32	0	500	28	124302	3615	3030	55	
16:14:42.242	25	0.005813953488372093	32	0	500	0	124302	0	3030	0	
16:14:43.243	26	0.005813953488372093	33	1	509	9	137398	13096	3418	388	
16:14:44.244	27	0.008828596037898364	49	16	706	197	173025	35627	4105	687	
16:14:45.243	28	0.01442721791559001	60	11	1055	349	236205	63180	5041	936	
16:14:46.243	29	0.016795865633074936	61	1	1196	141	272613	36408	5565	524	
16:14:47.243	30	0.016795865633074936	61	0	1200	4	273084	471	5572	7	
16:14:48.247	31	0.016795865633074936	61	0	1202	2	286327	13243	5967	395	
16:14:49.247	32	0.024763135228251507	82	21	1474	272	339511	53184	6939	972	
16:14:50.247	33	0.040482342807924204	97	15	2127	653	505263	165752	9347	2408	
16:14:51.247	34	0.043712316968130924	98	1	2313	186	566700	61437	10220	873	
16:14:52.247	35	0.04392764857881137	98	0	2322	9	568412	1712	10244	24	
16:14:53.247	36	0.04392764857881137	98	0	2322	0	580576	12164	10608	364	
16:14:54.247	37	0.056416881998277345	121	23	2556	234	634976	54400	11640	1032	
16:14:55.247	38	0.08204134366925064	151	30	3484	928	981329	346353	16625	4985	
16:14:56.247	39	0.09603789836347976	155	4	4046	562	1230821	249492	20117	3492	
16:14:57.247	40	0.09883720930232558	155	0	4152	106	1270418	39597	20666	549	
